"species";"Region";"LifeForm";"off_FirstRec";"count";"firstRec";"phylum";"class";"timeLag";"eu_status";"google";"scopus";"EASIN_Id";"Status";"TER";"FRW";"MAR";"EST";"habitat";"worst_100_world_ISSG";"worst_100_Europe_DAISIE";"mentioned_in_EU_quarantine_species";"partly_native";"obsEffort_LF";"ResearchEffort";"nOccTotSp";"obsInNeigborCountryBefore";"google_country_porc";"google_country_tot"
"Contarinia pseudotsugae";"Belgium";"Insects";2015;20;2015;"Arthropoda";"Insecta";0;"NO";0;12;"R19567";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";482504;483;24;FALSE;0;0
"Contarinia pseudotsugae";"France";"Insects";NA;2;2016;"Arthropoda";"Insecta";NA;"NO";0;12;"R19567";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";514135;142;24;NA;0;0
"Contarinia pseudotsugae";"Germany";"Insects";NA;1;2018;"Arthropoda";"Insecta";NA;"NO";0;12;"R19567";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1575546;48;24;NA;0;0
"Contarinia pseudotsugae";"Luxembourg";"Insects";NA;1;2020;"Arthropoda";"Insecta";NA;"NO";0;12;"R19567";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";19612;1;24;NA;0;0
"Coprosma repens";"Italy";"Vascular plants";2013;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";3301;47;"R04003";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;NA;FALSE;0;0
"Coprosma repens";"Sea";"Vascular plants";NA;7;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";3301;47;"R04003";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;NA;FALSE;NA;NA
"Coprosma repens";"United Kingdom";"Vascular plants";NA;8;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";3301;47;"R04003";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;NA;FALSE;2;66.02
"Coptodisca juglandella";"Italy";"Insects";2010;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;1;"R17765";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";205611;161;NA;FALSE;0;0
"Coraebus rubi";"Albania";"Insects";NA;10;2017;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3899;54;NA;NA;0;0
"Coraebus rubi";"Austria";"Insects";NA;48;2015;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";122100;37;NA;NA;0;0
"Coraebus rubi";"Bulgaria";"Insects";NA;5;2020;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";15172;7;NA;NA;0;0
"Coraebus rubi";"Croatia";"Insects";NA;10;2006;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";13442;19;NA;NA;0;0
"Coraebus rubi";"France";"Insects";NA;96;2011;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";514135;142;NA;NA;0;0
"Coraebus rubi";"Greece";"Insects";NA;10;2010;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";41715;142;NA;NA;0;0
"Coraebus rubi";"Hungary";"Insects";NA;1;2018;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";15818;17;NA;NA;0;0
"Coraebus rubi";"Italy";"Insects";NA;170;2007;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";205611;161;NA;NA;0;0
"Coraebus rubi";"Macedonia";"Insects";NA;8;2018;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7096;2;NA;NA;0;0
"Coraebus rubi";"Sea";"Insects";NA;53;2017;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4284682;NA;NA;FALSE;NA;NA
"Coraebus rubi";"Serbia";"Insects";NA;14;2018;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";11129;38;NA;NA;0;0
"Coraebus rubi";"Slovakia";"Insects";NA;2;2020;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7382;19;NA;NA;0;0
"Coraebus rubi";"Spain";"Insects";NA;4;2021;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";264021;113;NA;NA;0;0
"Coraebus rubi";"Ukraine";"Insects";NA;19;2013;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";21266;6;NA;NA;0;0
"Coraebus rubi";"United Kingdom";"Insects";2018;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;5;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";6320677;99;NA;FALSE;0;0
"Corbicula fluminea";"Albania";"Molluscs";NA;2;2020;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";138;54;NA;NA;0;0
"Corbicula fluminea";"Austria";"Molluscs";NA;32;2005;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";5667;37;NA;NA;0;0
"Corbicula fluminea";"Belgium";"Molluscs";NA;216;2008;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";10374;483;NA;NA;0;0
"Corbicula fluminea";"Croatia";"Molluscs";NA;3;2019;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";373;19;NA;NA;0;0
"Corbicula fluminea";"Czech Republic";"Molluscs";NA;17;2020;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";1877;25;NA;NA;0;0
"Corbicula fluminea";"France";"Molluscs";NA;180;2013;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";14850;142;NA;NA;0;0
"Corbicula fluminea";"Germany";"Molluscs";NA;560;1995;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";41283;48;NA;NA;0;0
"Corbicula fluminea";"Greece";"Molluscs";NA;2;2019;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";1303;142;NA;NA;0;0
"Corbicula fluminea";"Hungary";"Molluscs";NA;9;2020;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";187;17;NA;NA;0;0
"Corbicula fluminea";"Ireland";"Molluscs";2010;NA;NA;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";1560;13;NA;FALSE;0;0
"Corbicula fluminea";"Italy";"Molluscs";NA;201;2012;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";7491;161;NA;NA;29;1064.88
"Corbicula fluminea";"Luxembourg";"Molluscs";NA;1;2021;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";577;1;NA;NA;0;0
"Corbicula fluminea";"Netherlands";"Molluscs";NA;634;1997;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";63732;29;NA;NA;0;0
"Corbicula fluminea";"Poland";"Molluscs";NA;8;2018;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";1168;16;NA;NA;0;0
"Corbicula fluminea";"Portugal";"Molluscs";NA;117;2009;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";2273;81;NA;NA;100;3672
"Corbicula fluminea";"Romania";"Molluscs";NA;2;2021;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";188;3;NA;NA;0;0
"Corbicula fluminea";"Sea";"Molluscs";NA;43;2006;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";198540;NA;NA;FALSE;NA;NA
"Corbicula fluminea";"Serbia";"Molluscs";NA;4;2017;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";135;38;NA;NA;0;0
"Corbicula fluminea";"Slovakia";"Molluscs";NA;3;2017;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";515;19;NA;NA;0;0
"Corbicula fluminea";"Slovenia";"Molluscs";NA;2;2020;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";250;46;NA;NA;0;0
"Corbicula fluminea";"Spain";"Molluscs";NA;43;2012;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";3301;113;NA;NA;0;0
"Corbicula fluminea";"Switzerland";"Molluscs";NA;336;1994;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";184577;11;NA;NA;26;954.72
"Corbicula fluminea";"United Kingdom";"Molluscs";NA;26;2016;"Mollusca";"Bivalvia";NA;"NO";3672;7128;"R04013";"A";0;1;0;0;"Freshwater";"NO";"YES";"NO";"NO";59137;99;NA;NA;0;0
"Cornus sanguinea";"Albania";"Vascular plants";NA;8;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2476;54;76920;NA;0;0
"Cornus sanguinea";"Austria";"Vascular plants";NA;2863;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";405467;37;76920;NA;21;1848.84
"Cornus sanguinea";"Belarus";"Vascular plants";NA;70;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46462;1;76920;NA;0;0
"Cornus sanguinea";"Belgium";"Vascular plants";2010;3547;1991;"Tracheophyta";"Magnoliopsida";-19;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;76920;TRUE;100;8804
"Cornus sanguinea";"Bosnia and Herzegovina";"Vascular plants";NA;67;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";9027;14;76920;NA;0;0
"Cornus sanguinea";"Bulgaria";"Vascular plants";NA;61;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14218;7;76920;NA;0;0
"Cornus sanguinea";"Croatia";"Vascular plants";NA;242;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40792;19;76920;NA;0;0
"Cornus sanguinea";"Czech Republic";"Vascular plants";NA;1521;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;25;76920;NA;36;3169.44
"Cornus sanguinea";"Denmark";"Vascular plants";NA;112;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";63407;15;76920;NA;0;0
"Cornus sanguinea";"Estonia";"Vascular plants";NA;9;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7196;5;76920;NA;0;0
"Cornus sanguinea";"France";"Vascular plants";NA;21562;2004;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;76920;NA;42;3697.68
"Cornus sanguinea";"Germany";"Vascular plants";NA;17958;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;48;76920;NA;35;3081.4
"Cornus sanguinea";"Greece";"Vascular plants";NA;34;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46853;142;76920;NA;0;0
"Cornus sanguinea";"Hungary";"Vascular plants";NA;269;2000;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";36958;17;76920;NA;48;4225.92
"Cornus sanguinea";"Ireland";"Vascular plants";NA;14;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";26889;13;76920;NA;0;0
"Cornus sanguinea";"Italy";"Vascular plants";NA;4759;1992;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;161;76920;NA;29;2553.16
"Cornus sanguinea";"Latvia";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";6060;6;76920;NA;0;0
"Cornus sanguinea";"Liechtenstein";"Vascular plants";NA;58;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2000;1;76920;NA;0;0
"Cornus sanguinea";"Lithuania";"Vascular plants";NA;44;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40458;4;76920;NA;0;0
"Cornus sanguinea";"Luxembourg";"Vascular plants";NA;274;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";37577;1;76920;NA;0;0
"Cornus sanguinea";"Macedonia";"Vascular plants";NA;7;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2784;2;76920;NA;0;0
"Cornus sanguinea";"Moldova";"Vascular plants";NA;17;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1828;1;76920;NA;0;0
"Cornus sanguinea";"Montenegro";"Vascular plants";NA;21;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";5319;2;76920;NA;0;0
"Cornus sanguinea";"Netherlands";"Vascular plants";NA;7665;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4472543;29;76920;NA;32;2817.28
"Cornus sanguinea";"Norway";"Vascular plants";NA;41;1999;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1755502;75;76920;NA;0;0
"Cornus sanguinea";"Poland";"Vascular plants";NA;610;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";147169;16;76920;NA;10;880.4
"Cornus sanguinea";"Portugal";"Vascular plants";NA;10;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";107614;81;76920;NA;0;0
"Cornus sanguinea";"Romania";"Vascular plants";NA;185;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";31057;3;76920;NA;19;1672.76
"Cornus sanguinea";"San Marino";"Vascular plants";NA;4;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";166;1;76920;NA;0;0
"Cornus sanguinea";"Sea";"Vascular plants";NA;3185;1991;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;76920;FALSE;NA;NA
"Cornus sanguinea";"Serbia";"Vascular plants";NA;83;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14179;38;76920;NA;19;1672.76
"Cornus sanguinea";"Slovakia";"Vascular plants";NA;491;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";84761;19;76920;NA;0;0
"Cornus sanguinea";"Slovenia";"Vascular plants";NA;189;2014;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";38312;46;76920;NA;0;0
"Cornus sanguinea";"Spain";"Vascular plants";NA;1741;1999;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";713438;113;76920;NA;23;2024.92
"Cornus sanguinea";"Sweden";"Vascular plants";NA;970;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;25;76920;NA;0;0
"Cornus sanguinea";"Switzerland";"Vascular plants";NA;4326;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";453426;11;76920;NA;64;5634.56
"Cornus sanguinea";"Ukraine";"Vascular plants";NA;726;2001;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;6;76920;NA;0;0
"Cornus sanguinea";"United Kingdom";"Vascular plants";NA;3175;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";8804;276;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;99;76920;NA;33;2905.32
"Corticarina cavicollis";"Norway";"Insects";2010;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;3;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";598977;75;NA;FALSE;0;0
"Corvus albus";"Belgium";"Birds";NA;3;2008;"Chordata";"Aves";NA;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";788948;483;105;NA;0;0
"Corvus albus";"Czech Republic";"Birds";NA;3;2019;"Chordata";"Aves";NA;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";725131;25;105;NA;0;0
"Corvus albus";"Germany";"Birds";NA;5;1995;"Chordata";"Aves";NA;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7836388;48;105;NA;0;0
"Corvus albus";"Netherlands";"Birds";NA;2;1999;"Chordata";"Aves";NA;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2058938;29;105;NA;0;0
"Corvus albus";"Portugal";"Birds";2015;19;2015;"Chordata";"Aves";0;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4044501;81;105;TRUE;0;0
"Corvus albus";"Sea";"Birds";NA;68;1998;"Chordata";"Aves";NA;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";44080236;NA;105;FALSE;NA;NA
"Corvus albus";"Spain";"Birds";NA;2;2009;"Chordata";"Aves";NA;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";10201950;113;105;NA;0;0
"Corvus albus";"United Kingdom";"Birds";NA;3;2019;"Chordata";"Aves";NA;"NO";2163;207;"R04117";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";9941295;99;105;NA;0;0
"Corylus colurna";"Austria";"Vascular plants";NA;12;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";405467;37;1037;NA;0;0
"Corylus colurna";"Belgium";"Vascular plants";2012;61;2012;"Tracheophyta";"Magnoliopsida";0;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;1037;TRUE;100;6427
"Corylus colurna";"Bosnia and Herzegovina";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";9027;14;1037;NA;0;0
"Corylus colurna";"Bulgaria";"Vascular plants";NA;7;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14218;7;1037;NA;0;0
"Corylus colurna";"Croatia";"Vascular plants";NA;7;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40792;19;1037;NA;0;0
"Corylus colurna";"Czech Republic";"Vascular plants";NA;389;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;25;1037;NA;0;0
"Corylus colurna";"Denmark";"Vascular plants";NA;6;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";63407;15;1037;NA;0;0
"Corylus colurna";"France";"Vascular plants";NA;7;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;1037;NA;37;2377.99
"Corylus colurna";"Germany";"Vascular plants";NA;332;2001;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;48;1037;NA;48;3084.96
"Corylus colurna";"Hungary";"Vascular plants";NA;14;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";36958;17;1037;NA;0;0
"Corylus colurna";"Ireland";"Vascular plants";NA;1;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";26889;13;1037;NA;0;0
"Corylus colurna";"Italy";"Vascular plants";NA;3;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;161;1037;NA;0;0
"Corylus colurna";"Luxembourg";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";37577;1;1037;NA;0;0
"Corylus colurna";"Macedonia";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2784;2;1037;NA;0;0
"Corylus colurna";"Netherlands";"Vascular plants";NA;48;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4472543;29;1037;NA;78;5013.06
"Corylus colurna";"Poland";"Vascular plants";NA;5;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";147169;16;1037;NA;0;0
"Corylus colurna";"Romania";"Vascular plants";NA;9;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";31057;3;1037;NA;0;0
"Corylus colurna";"Sea";"Vascular plants";NA;32;1998;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;1037;FALSE;NA;NA
"Corylus colurna";"Serbia";"Vascular plants";NA;12;2006;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14179;38;1037;NA;0;0
"Corylus colurna";"Slovakia";"Vascular plants";NA;31;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";84761;19;1037;NA;0;0
"Corylus colurna";"Slovenia";"Vascular plants";NA;15;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";38312;46;1037;NA;0;0
"Corylus colurna";"Sweden";"Vascular plants";NA;2;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;25;1037;FALSE;0;0
"Corylus colurna";"Switzerland";"Vascular plants";NA;3;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";453426;11;1037;NA;0;0
"Corylus colurna";"Ukraine";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;6;1037;NA;0;0
"Corylus colurna";"United Kingdom";"Vascular plants";NA;35;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";6427;408;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;99;1037;NA;38;2442.26
"Corylus maxima";"Austria";"Vascular plants";NA;42;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";3543;1572;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";405467;37;496;NA;0;0
"Corylus maxima";"Belgium";"Vascular plants";NA;18;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";3543;1572;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;496;NA;0;0
